#{"t_start": 1760907604.3554823, "env_id": "Humanoid-v5"}
r,l,t
479.131832,92,74.354009
341.496409,64,74.38208
561.169998,108,74.431954
422.504877,84,74.468062
699.656304,134,74.526604
411.511529,79,74.560407
447.332191,82,74.595867
470.346105,87,74.63361
376.001698,81,74.667932
508.81925,95,74.708511
454.058993,87,74.747914
478.350895,89,74.786522
291.06356,57,74.810739
312.439831,60,74.836367
614.002062,115,74.888127
483.247806,90,74.929959
577.90295,105,74.978003
420.759903,88,75.564197
920.479807,178,75.64447
579.690784,106,75.690901
557.778119,104,75.759019
419.201475,80,75.796047
363.598811,72,75.826175
353.274273,82,75.862191
663.050087,127,75.918069
788.746316,158,75.987509
683.523705,133,76.045159
576.681737,117,76.096033
383.834737,86,76.13335
392.161902,77,76.166553
330.052545,63,76.192909
365.459655,69,76.222609
579.122245,116,76.274222
338.886966,75,76.307165
365.393361,78,76.342551
455.718987,85,76.378974
404.052701,83,76.415726
454.992677,84,76.452042
740.778235,148,77.078243
611.335218,115,77.130218
437.585179,85,77.167793
393.111414,73,77.200801
698.987865,134,77.259394
258.356644,50,77.281633
402.503214,90,77.321096
265.756342,55,77.344809
415.081645,83,77.381646
371.189578,75,77.414748
608.843123,118,77.466801
444.131158,88,77.505427
380.220915,72,77.536726
284.383599,54,77.561354
476.968413,99,77.605588
415.904656,77,77.639431
629.517496,122,77.691189
331.912025,64,77.719293
312.593211,59,77.74388
454.302309,88,77.781509
346.818036,67,77.810744
365.32314,77,77.843678
308.053268,67,77.873188
591.71162,110,78.402771
267.632368,62,78.429834
385.752304,83,78.467293
510.287441,99,78.511268
642.530765,127,78.567368
656.490155,134,78.627913
404.639545,75,78.661031
390.889337,77,78.69628
617.37615,133,78.754699
303.513522,63,78.781632
361.544913,69,78.812226
221.318865,45,78.830275
429.294772,82,78.867435
605.944277,130,78.925861
521.457893,97,78.969588
486.782285,93,79.014583
445.739457,93,79.056525
571.122668,106,79.105456
456.117368,91,79.147033
658.564167,131,79.206003
371.464753,70,79.236619
397.795778,74,79.269739
365.09125,73,79.300687
475.21081,96,80.209526
335.190539,65,80.238934
529.070789,99,80.282336
445.915716,83,80.31937
372.787938,75,80.351497
534.838385,105,80.397211
472.865544,92,80.436248
792.91077,155,80.505481
367.079835,83,80.543497
281.982883,54,80.566757
580.256448,111,80.615738
371.02663,69,80.645536
304.231944,58,80.672035
323.478685,61,80.699748
457.551666,87,80.738198
483.390682,96,80.780886
492.128797,94,80.822476
420.710968,79,80.858456
675.488121,141,80.920088
577.431006,107,80.965048
411.456427,76,80.999147
346.917519,69,81.03045
377.763426,71,81.061362
465.638121,88,81.642007
454.416052,87,81.680624
618.217821,115,81.749582
410.888675,91,81.788056
356.275143,73,81.820554
459.134287,85,81.857144
456.144859,94,81.897376
665.31238,126,81.953653
337.046959,64,81.981424
394.955102,75,82.014339
418.663433,78,82.049841
697.808075,135,82.109868
411.53117,77,82.143561
618.24016,116,82.195646
487.740889,93,82.236864
498.866345,91,82.278498
702.080693,138,82.338722
434.258921,80,82.374456
431.484371,81,82.411006
398.335698,74,82.443551
757.475056,146,82.506933
540.316674,100,83.252412
506.874057,109,83.302737
351.835039,76,83.335737
420.489293,79,83.370488
400.283734,88,83.408472
478.828342,101,83.453798
400.568377,73,83.48603
501.999995,99,83.529068
446.208061,91,83.569056
554.880576,111,83.618965
449.806811,84,83.654289
366.168368,71,83.684997
363.070108,69,83.71557
376.744562,71,83.746324
479.201053,97,83.789504
440.94595,84,83.826255
425.546342,88,83.865336
444.15546,90,83.905643
523.257429,97,83.947405
467.310593,90,83.986176
551.545266,104,84.031774
469.814168,102,84.075454
623.884641,114,84.125875
448.039473,84,84.868732
390.978068,74,84.909178
492.87058,106,84.955422
397.951905,74,84.988077
446.476755,93,85.028697
317.711271,67,85.0614
555.544372,121,85.115287
408.321912,79,85.14905
477.618561,102,85.193882
568.771538,116,85.242855
537.853865,122,85.293917
282.455406,54,85.317517
258.524037,60,85.345807
460.286039,86,85.382752
609.603549,115,85.433092
646.774212,132,85.490417
255.732574,61,85.515697
351.213216,65,85.543219
436.442257,83,85.581691
408.283492,77,85.617537
519.103876,118,85.670716
485.579738,97,85.712446
430.891466,82,85.748131
479.678383,102,86.512785
533.160842,100,86.55686
385.770021,71,86.587369
366.85252,68,86.617151
347.95875,67,86.645939
469.732822,96,86.688064
421.855251,80,86.722936
388.378606,81,86.757999
631.711189,117,86.809028
480.375307,105,86.854716
580.651141,113,86.904467
427.935792,92,86.945023
280.325163,52,86.968001
410.284618,86,87.003773
257.706435,53,87.026563
357.201747,67,87.054137
585.578604,127,87.109629
386.305289,87,87.147485
355.815261,69,87.178258
280.243981,55,87.202448
382.032134,78,87.236655
342.828941,78,87.270136
569.769753,108,87.318795
452.3519,97,87.361231
481.491941,91,88.010178
677.605208,140,88.071713
605.825291,114,88.120975
415.71738,79,88.154801
407.796768,76,88.193007
515.087276,107,88.242922
399.886425,77,88.277829
480.191276,88,88.317281
436.132143,83,88.355285
473.702173,87,88.393453
483.388033,98,88.43661
477.770428,93,88.477574
594.004233,111,88.528095
372.042965,70,88.560232
458.742546,92,88.601746
360.159589,66,88.630746
375.259425,74,88.662484
364.09968,78,88.697072
636.281553,118,88.749128
690.055319,127,88.805204
409.333299,79,88.839396
497.914916,96,88.881579
400.471306,85,89.463261
476.893183,98,89.507125
429.016888,78,89.543464
378.907774,73,89.579526
596.424295,109,89.628108
480.188586,88,89.666791
454.739559,86,89.704846
520.859319,111,89.751686
364.815487,68,89.780934
408.171874,91,89.820292
562.190643,114,89.871249
340.113205,65,89.900933
364.297268,74,89.934434
520.198431,106,89.981028
504.235996,96,90.023352
577.956007,115,90.073907
470.5129,89,90.113629
431.382339,100,90.158772
441.11929,85,90.197983
462.672055,86,90.234862
549.527994,104,90.279874
337.123154,65,90.307601
572.760285,109,91.057801
423.20155,80,91.093009
511.101853,98,91.134325
453.771176,85,91.174461
407.397746,75,91.207567
428.632201,87,91.245103
376.920517,72,91.276988
395.570323,89,91.319942
286.756982,59,91.345507
329.960055,67,91.374153
633.605647,119,91.42758
284.211623,54,91.451313
487.942353,92,91.492099
474.482477,89,91.531285
374.021243,78,91.566532
877.309969,166,91.644386
436.095523,84,91.678295
541.326988,102,91.725206
435.717341,80,91.75925
511.748427,94,91.800086
522.028362,98,91.844588
607.118368,129,91.900974
562.832578,110,91.949455
444.727478,83,92.598102
501.131834,93,92.64004
455.825389,95,92.682261
458.380653,87,92.720102
297.809453,60,92.744582
375.683029,86,92.800551
390.560048,89,92.84206
645.82785,131,92.900272
469.862528,87,92.93689
445.183398,84,92.972596
443.903426,85,93.011758
544.344364,114,93.06165
427.733482,85,93.098628
456.608088,84,93.135895
395.451748,73,93.168609
660.730745,120,93.221183
569.527472,106,93.268099
446.325804,85,93.304795
326.189177,62,93.330695
414.694937,88,93.368288
432.661179,88,93.406921
445.92871,91,93.446484
375.535282,74,93.478869
538.807109,102,94.006181
282.865086,58,94.030646
502.702272,110,94.078833
328.094248,64,94.106913
317.431108,71,94.137429
344.256599,81,94.174399
483.41296,100,94.217723
341.031086,64,94.244558
404.261625,76,94.278531
560.964272,114,94.329131
361.618135,80,94.365229
334.806392,64,94.392901
585.161969,115,94.444746
316.615658,73,94.47669
385.067988,82,94.512213
549.705245,112,94.561409
419.847324,80,94.596153
391.430069,76,94.628036
492.482895,96,94.672286
760.280675,145,94.737178
342.83179,71,94.768661
520.358227,105,94.814203
420.941797,87,94.852686
533.415318,106,95.351422
492.250157,90,95.390364
405.975735,78,95.424402
401.671074,77,95.457577
526.957881,106,95.503988
688.96508,140,95.565617
625.166824,124,95.625925
245.59385,54,95.648224
595.753825,117,95.69782
737.093561,136,95.757824
592.683971,111,95.805462
590.253645,109,95.851938
505.130569,93,95.893157
484.355164,105,95.940096
449.909678,92,95.979309
621.379177,112,96.028947
677.330436,128,96.085518
436.458988,93,96.125775
490.768012,100,96.168088
370.380569,78,96.200982
442.322837,82,96.737474
505.089961,97,96.779675
564.998163,107,96.826724
481.557614,90,96.865999
442.044113,90,96.903881
531.881174,99,96.948217
761.533937,152,97.012771
406.984761,75,97.045969
408.876961,75,97.078137
300.929353,65,97.106725
435.907022,84,97.142063
660.713404,121,97.194013
370.801687,72,97.226389
360.084771,74,97.257936
588.820957,109,97.304215
377.505065,78,97.337801
414.242181,91,97.377182
467.397096,90,97.418252
377.991791,85,97.456228
402.748215,77,97.489348
537.714685,106,97.535248
679.235435,133,97.59292
533.007311,103,98.301038
474.502281,99,98.364444
465.595459,85,98.400541
468.611896,98,98.443998
567.108897,107,98.489762
338.863457,65,98.517341
479.540785,88,98.555351
489.92272,97,98.596577
459.997922,96,98.641411
442.727912,85,98.679571
415.521137,81,98.715507
437.504822,87,98.754601
649.680967,133,98.813536
393.950782,86,98.851919
401.065934,73,98.883462
582.481115,118,98.934556
814.710005,161,99.006004
549.800671,102,99.05035
474.331802,89,99.089195
610.769449,115,99.138623
559.538684,108,99.186203
309.551178,62,99.711179
598.809536,116,99.765081
450.592045,98,99.809849
507.618718,95,99.851117
459.50829,94,99.893424
715.715874,145,99.957386
427.652892,98,99.999463
487.089099,98,100.042969
346.193594,74,100.074433
408.271871,78,100.108106
337.234687,77,100.142575
456.880569,84,100.180196
497.754436,91,100.218854
425.884157,80,100.254163
613.396005,121,100.306915
304.246221,59,100.332501
404.488076,79,100.366727
396.695193,76,100.39929
488.05728,91,100.440567
482.892575,92,100.480406
359.657004,68,100.508555
449.202685,94,100.548534
480.045302,98,102.492011
613.910903,115,102.542464
445.763937,84,102.581395
551.396888,102,102.675565
491.056519,93,102.725219
378.159566,84,102.762567
308.322768,59,102.787701
713.445736,135,102.848854
479.593042,89,102.889433
382.377419,80,102.924947
599.44915,110,102.975688
442.024923,85,103.014063
525.796844,98,103.056874
706.189417,133,103.115367
320.063209,62,103.142711
575.436503,110,103.190668
485.909694,102,103.23483
392.014102,87,103.272224
652.676681,120,103.324329
367.512123,76,103.355454
688.092148,148,103.419499
381.822334,77,104.088518
305.582279,62,104.115265
421.753705,79,104.150157
383.409149,70,104.18171
393.589147,73,104.212886
313.804864,58,104.2385
501.478891,92,104.295156
325.791713,61,104.326043
308.787141,60,104.351232
779.754726,144,104.41448
478.928535,88,104.452453
622.335633,114,104.506873
570.56609,112,104.571251
479.585532,92,104.611569
393.131531,74,104.64284
392.121238,75,104.67384
423.236614,89,104.711906
567.282718,110,104.760454
233.046542,55,104.782984
427.564385,93,104.822683
459.01236,84,104.859671
457.478242,86,104.897784
386.312148,76,104.931367
462.510346,88,104.969248
512.841529,113,105.572676
354.979418,77,105.606431
382.362135,82,105.64221
475.199029,90,105.68148
398.545442,89,105.719355
536.057362,100,105.763159
427.466699,90,105.802422
450.704664,82,105.837857
481.406591,93,105.876685
520.158359,99,105.919047
270.742091,61,105.944628
531.61817,100,105.989241
353.488991,84,106.026155
563.992682,132,106.08632
515.486037,102,106.130151
535.413196,98,106.172797
642.736411,118,106.224841
563.807368,107,106.272152
458.328297,85,106.309296
350.174667,67,106.339055
550.017592,111,106.388494
370.383143,81,106.425115
402.615809,74,106.456762
486.676029,97,107.003484
421.434573,78,107.037715
388.401464,74,107.069475
392.731203,80,107.103582
314.531018,60,107.129884
996.809185,189,107.213192
742.449475,148,107.280123
331.675767,64,107.308206
332.769899,74,107.340561
497.09907,102,107.387289
588.860225,111,107.435941
508.02083,100,107.479388
410.519758,77,107.514061
614.317692,125,107.572283
359.579292,74,107.604782
457.051077,94,107.645502
492.087396,93,107.68645
552.073641,104,107.732092
559.606102,112,107.784195
370.326655,79,107.818613
309.200863,60,107.844297
494.801979,103,108.474207
355.873941,68,108.503379
318.757784,60,108.530406
729.868051,157,108.608112
610.337853,124,108.667117
536.825134,112,108.716896
456.434725,100,108.760113
486.246778,112,108.80951
566.760817,107,108.856602
365.117757,69,108.886962
296.159999,67,108.914636
489.820706,96,108.957415
583.90291,111,109.006829
295.128671,57,109.03284
360.872909,68,109.06355
417.477664,85,109.099869
376.074697,70,109.13109
424.464633,78,109.165258
678.107629,131,109.22195
436.442953,80,109.256055
574.633379,109,109.30322
463.97736,87,109.342847
618.221471,115,109.963025
335.066173,78,109.998989
377.099344,70,110.030962
558.055724,105,110.077402
373.531665,73,110.109368
474.646503,90,110.14904
427.11891,88,110.18693
545.822035,108,110.241025
363.81985,68,110.27152
500.400657,96,110.313288
379.171417,71,110.343408
318.093354,68,110.371723
429.773718,80,110.408023
502.361774,98,110.452244
319.406425,66,110.483165
594.218972,113,110.532614
405.424145,81,110.568904
488.768784,90,110.608558
336.063711,62,110.634678
444.880619,98,110.675411
375.249079,72,110.706808
397.875828,76,110.739972
646.211672,125,110.793365
438.036285,82,110.829718
452.032113,96,112.301331
409.409622,81,112.338369
336.795826,72,112.371219
368.561396,70,112.401894
639.230928,141,112.468496
447.408337,82,112.504792
381.017548,76,112.539951
517.045008,99,112.584825
693.950747,135,112.644132
457.357055,95,112.686744
395.182535,77,112.720459
609.737806,117,112.774869
502.044925,104,112.822407
444.066946,86,112.860281
399.233761,76,112.89378
567.606692,109,112.94302
424.319783,99,112.987218
345.712057,73,113.018818
489.368997,92,113.058609
341.598486,65,113.087022
422.837903,81,113.123524
386.860599,74,113.155954
404.225673,83,113.192111
492.965662,94,113.781137
506.392188,110,113.844891
421.182549,78,113.881875
500.65858,94,113.924691
469.239405,90,113.965063
283.081186,54,113.989081
503.098511,97,114.034283
524.033382,98,114.079468
409.069053,78,114.115343
497.216099,91,114.155106
348.847504,78,114.189523
403.401604,75,114.221906
678.995895,136,114.282377
443.007914,85,114.320078
430.065729,81,114.355903
362.022255,75,114.38872
556.921322,108,114.438966
399.830663,82,114.474943
570.328163,114,114.525106
743.632882,141,114.587236
485.052351,91,114.626587
381.971842,83,114.663544
471.506782,102,115.852559
427.39503,85,115.891363
538.635705,100,115.934503
293.107861,60,115.95877
419.595475,78,115.992776
626.993384,131,116.051059
649.187924,122,116.105052
446.460573,83,116.141149
544.250378,103,116.186985
341.478652,77,116.221471
594.231949,118,116.274439
525.728481,109,116.323774
462.44102,88,116.36408
572.439943,107,116.411599
286.279107,55,116.435374
303.839171,60,116.460979
449.680684,96,116.504012
431.749987,90,116.542733
438.410066,80,116.577234
322.358824,60,116.603264
474.675767,94,116.646728
362.979332,76,116.680401
625.343443,119,117.642736
408.934377,77,117.679968
642.855625,120,117.736158
260.741411,61,117.761964
339.886204,67,117.791308
434.022294,83,117.828672
403.441596,78,117.863897
676.083224,126,117.918913
467.323435,89,117.957859
496.215888,92,117.998325
431.782931,82,118.035224
647.589618,120,118.088795
436.544119,97,118.131555
535.686414,97,118.173607
532.705237,97,118.217189
592.233886,114,118.265792
708.210977,144,118.329925
346.499906,76,118.363727
557.925384,107,118.41812
430.293172,81,118.457319
429.147224,81,118.493033
417.34659,80,118.528176
347.286622,67,119.55161
730.067934,133,119.61288
406.762712,85,119.650541
549.385527,103,119.696724
375.078884,71,119.728405
500.421245,104,119.774572
490.91441,98,119.817323
565.632398,103,119.863003
669.863699,136,119.923545
480.452819,92,119.965466
762.663105,140,120.027469
552.912273,105,120.073176
331.023918,62,120.10137
528.55987,98,120.145161
504.664065,98,120.186965
548.411396,104,120.230808
533.392546,103,120.275604
748.328174,153,120.346302
316.471236,66,120.376943
515.097396,118,120.429159
503.311889,92,121.415661
376.946698,71,121.453199
516.244941,97,121.495529
389.29734,79,121.534625
